Business_ID,Month,Sales,Taxable_Sales,GST_Paid,GST_Liability,Return_Filing_Date,Filed_On_Time,Late_Days,Input_Tax_Credit,Output_Tax,Refund
MSME179,2026-03,308314.59,293632.94,6051.85,6051.85,2026-04-20,Yes,0,8629.8,14681.65,0.0
MSME179,2026-04,302848.11,288426.77,5935.75,5935.75,2026-05-20,Yes,0,8485.59,14421.34,0.0
MSME179,2026-05,294995.94,280948.51,5423.72,5423.72,2026-06-20,Yes,0,8623.7,14047.43,0.0
MSME179,2026-06,314675.59,299691.04,6698.48,6698.48,2026-07-20,Yes,0,8286.07,14984.55,0.0
MSME180,2025-07,591326.04,563167.66,11610.23,11610.23,2025-08-29,No,9,16548.15,28158.38,0.0
MSME180,2025-08,729288.85,694560.81,13189.54,13189.54,2025-09-20,Yes,0,21538.5,34728.04,0.0
MSME180,2025-09,668676.65,636834.9,9199.49,9199.49,2025-10-20,Yes,0,22642.26,31841.75,0.0
MSME180,2025-10,767202.08,730668.65,12558.14,12558.14,2025-11-20,Yes,0,23975.3,36533.43,0.0
MSME180,2025-11,910447.69,867093.04,15781.0,15781.0,2025-12-20,Yes,0,27573.65,43354.65,0.0
MSME180,2025-12,911294.79,867899.8,17566.23,17566.23,2026-01-20,Yes,0,25828.76,43394.99,0.0
MSME180,2026-01,383416.0,365158.1,5263.66,5263.66,2026-02-20,Yes,0,12994.25,18257.9,0.0
MSME180,2026-02,694669.75,661590.24,8375.57,8375.57,2026-03-20,Yes,0,24703.95,33079.51,0.0
MSME180,2026-03,627275.91,597405.63,9590.57,9590.57,2026-04-20,Yes,0,20279.71,29870.28,0.0
MSME180,2026-04,738540.1,703371.52,9653.67,9653.67,2026-05-20,Yes,0,25514.9,35168.58,0.0
MSME180,2026-05,617786.79,588368.37,10502.4,10502.4,2026-06-20,Yes,0,18916.02,29418.42,0.0
MSME180,2026-06,488041.03,464800.98,8030.26,8030.26,2026-07-20,Yes,0,15209.79,23240.05,0.0
MSME181,2025-07,968667.9,922540.86,13536.26,13536.26,2025-08-20,Yes,0,32590.78,46127.04,0.0
MSME181,2025-08,1081971.93,1030449.46,15800.92,15800.92,2025-09-20,Yes,0,35721.55,51522.47,0.0
MSME181,2025-09,974588.36,928179.39,19468.3,19468.3,2025-10-20,Yes,0,26940.67,46408.97,0.0
MSME181,2025-10,1123248.55,1069760.52,18825.46,18825.46,2025-11-20,Yes,0,34662.57,53488.03,0.0
MSME181,2025-11,991824.05,944594.33,16824.74,16824.74,2025-12-20,Yes,0,30404.97,47229.72,0.0
MSME181,2025-12,1120022.65,1066688.24,21350.73,21350.73,2026-01-20,Yes,0,31983.68,53334.41,0.0
MSME181,2026-01,1055625.62,1005357.73,13408.96,13408.96,2026-02-20,Yes,0,36858.93,50267.89,0.0
MSME181,2026-02,1119279.28,1065980.27,21238.45,21238.45,2026-03-20,Yes,0,32060.56,53299.01,0.0
MSME181,2026-03,1151808.07,1096960.07,16467.2,16467.2,2026-04-20,Yes,0,38380.8,54848.0,0.0
MSME181,2026-04,1263660.61,1203486.3,25023.76,25023.76,2026-05-20,Yes,0,35150.55,60174.31,0.0
MSME181,2026-05,1310182.29,1247792.66,17374.63,17374.63,2026-06-20,Yes,0,45015.0,62389.63,0.0
MSME181,2026-06,1224101.78,1165811.22,17486.98,17486.98,2026-07-20,Yes,0,40803.58,58290.56,0.0
MSME182,2025-07,440177.5,419216.67,8377.96,8377.96,2025-08-30,No,10,12582.88,20960.83,0.0
MSME182,2025-08,480616.79,457730.28,8988.7,8988.7,2025-09-20,Yes,0,13897.81,22886.51,0.0
MSME182,2025-09,441970.04,420923.85,6649.49,6649.49,2025-10-20,Yes,0,14396.7,21046.19,0.0
MSME182,2025-10,394424.84,375642.7,7025.77,7025.77,2025-11-20,Yes,0,11756.36,18782.14,0.0
MSME182,2025-11,382673.79,364451.23,7440.54,7440.54,2025-12-20,Yes,0,10782.02,18222.56,0.0
MSME182,2025-12,464556.03,442434.31,7336.87,7336.87,2026-01-20,Yes,0,14784.84,22121.72,0.0
MSME182,2026-01,446444.82,425185.54,6520.67,6520.67,2026-02-20,Yes,0,14738.61,21259.28,0.0
MSME182,2026-02,446828.71,425551.15,5623.11,5623.11,2026-03-30,No,10,15654.45,21277.56,0.0
MSME182,2026-03,475836.97,453178.07,7166.17,7166.17,2026-05-04,No,14,15492.73,22658.9,0.0
MSME182,2026-04,410299.8,390761.71,7222.39,7222.39,2026-05-20,Yes,0,12315.69,19538.09,0.0
MSME182,2026-05,456479.24,434742.13,7703.68,7703.68,2026-06-24,No,4,14033.42,21737.11,0.0
MSME182,2026-06,373377.34,355597.47,6428.43,6428.43,2026-07-20,Yes,0,11351.44,17779.87,0.0
MSME183,2025-07,1875705.9,1589581.27,91150.68,91150.68,2025-08-20,Yes,0,194973.95,286124.63,0.0
MSME183,2025-08,1794976.77,1521166.75,77778.22,77778.22,2025-09-20,Yes,0,196031.8,273810.02,0.0
MSME183,2025-09,1795393.81,1521520.18,109340.68,109340.68,2025-10-20,Yes,0,164532.95,273873.63,0.0
MSME183,2025-10,2090039.21,1771219.67,139493.56,139493.56,2025-11-20,Yes,0,179325.98,318819.54,0.0
MSME183,2025-11,1653897.52,1401608.07,87470.03,87470.03,2025-12-20,Yes,0,164819.42,252289.45,0.0
MSME183,2025-12,1859283.61,1575664.08,102354.85,102354.85,2026-01-20,Yes,0,181264.68,283619.53,0.0
MSME183,2026-01,1925771.81,1632010.01,114174.94,114174.94,2026-02-20,Yes,0,179586.86,293761.8,0.0
MSME183,2026-02,1664834.4,1410876.61,86278.51,86278.51,2026-03-20,Yes,0,167679.28,253957.79,0.0
MSME183,2026-03,1712824.39,1451546.09,77036.5,77036.5,2026-04-20,Yes,0,184241.8,261278.3,0.0
MSME183,2026-04,2038700.85,1727712.58,90092.76,90092.76,2026-05-20,Yes,0,220895.51,310988.27,0.0
MSME183,2026-05,1652832.37,1400705.4,86592.41,86592.41,2026-06-20,Yes,0,165534.56,252126.97,0.0
MSME183,2026-06,1847294.22,1565503.58,114264.25,114264.25,2026-07-20,Yes,0,167526.39,281790.64,0.0
MSME184,2025-07,787587.05,750082.9,15648.72,15648.72,2025-08-20,Yes,0,21855.43,37504.15,0.0
MSME184,2025-08,836277.11,796454.39,11703.62,11703.62,2025-09-20,Yes,0,28119.1,39822.72,0.0
MSME184,2025-09,789119.07,751541.97,9433.26,9433.26,2025-10-20,Yes,0,28143.84,37577.1,0.0
MSME184,2025-10,803349.55,765094.81,16664.12,16664.12,2025-11-20,Yes,0,21590.62,38254.74,0.0
MSME184,2025-11,861502.01,820478.1,16209.84,16209.84,2025-12-20,Yes,0,24814.07,41023.91,0.0
MSME184,2025-12,737488.1,702369.62,11818.64,11818.64,2026-01-20,Yes,0,23299.84,35118.48,0.0
MSME184,2026-01,765075.5,728643.33,9948.75,9948.75,2026-02-20,Yes,0,26483.42,36432.17,0.0
MSME184,2026-02,892432.19,849935.42,17223.41,17223.41,2026-03-20,Yes,0,25273.36,42496.77,0.0
MSME184,2026-03,768014.15,731442.05,11800.31,11800.31,2026-04-20,Yes,0,24771.8,36572.1,0.0
MSME184,2026-04,759553.2,723384.0,15630.85,15630.85,2026-05-20,Yes,0,20538.35,36169.2,0.0
MSME184,2026-05,869234.7,827842.57,18230.11,18230.11,2026-06-20,Yes,0,23162.02,41392.13,0.0
MSME184,2026-06,764330.46,727933.77,9675.47,9675.47,2026-07-20,Yes,0,26721.22,36396.69,0.0
MSME185,2025-07,939338.14,894607.75,18884.82,18884.82,2025-08-20,Yes,0,25845.57,44730.39,0.0
MSME185,2025-08,1321324.35,1258404.14,28022.95,28022.95,2025-09-20,Yes,0,34897.26,62920.21,0.0
MSME185,2025-09,907626.06,864405.77,14205.5,14205.5,2025-10-20,Yes,0,29014.79,43220.29,0.0
MSME185,2025-10,1103285.13,1050747.74,20842.87,20842.87,2025-11-20,Yes,0,31694.52,52537.39,0.0
MSME185,2025-11,1207877.09,1150359.13,21591.57,21591.57,2025-12-20,Yes,0,35926.38,57517.96,0.0
MSME185,2025-12,1143029.82,1088599.83,17604.18,17604.18,2026-01-20,Yes,0,36825.81,54429.99,0.0
MSME185,2026-01,1110035.67,1057176.83,17687.72,17687.72,2026-02-20,Yes,0,35171.12,52858.84,0.0
MSME185,2026-02,988305.88,941243.7,14943.35,14943.35,2026-03-20,Yes,0,32118.84,47062.18,0.0
MSME185,2026-03,1295959.13,1234246.79,19962.35,19962.35,2026-04-20,Yes,0,41749.99,61712.34,0.0
MSME185,2026-04,1361645.34,1296805.09,20845.06,20845.06,2026-05-20,Yes,0,43995.19,64840.25,0.0
MSME185,2026-05,1172984.67,1117128.26,20007.31,20007.31,2026-06-20,Yes,0,35849.1,55856.41,0.0
MSME185,2026-06,1126438.15,1072798.24,21156.63,21156.63,2026-07-20,Yes,0,32483.28,53639.91,0.0
MSME186,2025-07,610781.99,581697.13,8212.88,8212.88,2025-08-20,Yes,0,20871.98,29084.86,0.0
MSME186,2025-08,732873.98,697975.22,14424.13,14424.13,2025-09-20,Yes,0,20474.63,34898.76,0.0
MSME186,2025-09,784783.3,747412.67,13863.24,13863.24,2025-10-20,Yes,0,23507.39,37370.63,0.0
MSME186,2025-10,1086384.6,1034652.0,17167.88,17167.88,2025-11-20,Yes,0,34564.72,51732.6,0.0
MSME186,2025-11,1130730.22,1076885.92,22962.16,22962.16,2025-12-20,Yes,0,30882.13,53844.3,0.0
MSME186,2025-12,767269.51,730732.87,13239.31,13239.31,2026-01-20,Yes,0,23297.33,36536.64,0.0
MSME186,2026-01,658775.8,627405.52,9173.99,9173.99,2026-02-20,Yes,0,22196.29,31370.28,0.0
MSME186,2026-02,619615.48,590109.98,8167.37,8167.37,2026-03-20,Yes,0,21338.13,29505.5,0.0
MSME186,2026-03,698275.01,665023.82,13976.66,13976.66,2026-04-20,Yes,0,19274.53,33251.19,0.0
MSME186,2026-04,756724.96,720690.44,15613.85,15613.85,2026-05-20,Yes,0,20420.67,36034.52,0.0
MSME186,2026-05,795279.49,757409.04,13080.21,13080.21,2026-06-20,Yes,0,24790.25,37870.45,0.0
MSME186,2026-06,748763.54,713108.13,9211.34,9211.34,2026-07-20,Yes,0,26444.07,35655.41,0.0
MSME187,2025-07,736907.35,657952.99,26788.73,26788.73,2025-08-20,Yes,0,52165.63,78954.36,0.0
MSME187,2025-08,793045.68,708076.5,21604.55,21604.55,2025-09-20,Yes,0,63364.63,84969.18,0.0
MSME187,2025-09,913752.95,815850.85,27964.36,27964.36,2025-10-20,Yes,0,69937.74,97902.1,0.0
MSME187,2025-10,970544.59,866557.67,33902.78,33902.78,2025-11-27,No,7,70084.14,103986.92,0.0
MSME187,2025-11,1214746.13,1084594.76,33062.97,33062.97,2025-12-20,Yes,0,97088.41,130151.37,0.0
MSME187,2025-12,866902.07,774019.71,34602.96,34602.96,2026-01-24,No,4,58279.41,92882.36,0.0
MSME187,2026-01,428712.85,382779.33,16209.07,16209.07,2026-02-20,Yes,0,29724.45,45933.52,0.0
MSME187,2026-02,630660.15,563089.42,21635.66,21635.66,2026-03-20,Yes,0,45935.07,67570.73,0.0
MSME187,2026-03,429004.55,383039.78,18600.45,18600.45,2026-04-20,Yes,0,27364.32,45964.77,0.0
MSME187,2026-04,726394.98,648566.95,28024.03,28024.03,2026-05-26,No,6,49804.01,77828.03,0.0
MSME187,2026-05,485852.36,433796.75,21629.02,21629.02,2026-06-20,Yes,0,30426.59,52055.61,0.0
MSME187,2026-06,679332.58,606546.95,20967.64,20967.64,2026-07-20,Yes,0,51817.99,72785.63,0.0
MSME188,2025-07,571371.01,544162.87,11349.55,11349.55,2025-08-20,Yes,0,15858.6,27208.14,0.0
MSME188,2025-08,669368.5,637493.81,12760.12,12760.12,2025-09-20,Yes,0,19114.57,31874.69,0.0
MSME188,2025-09,642952.43,612335.65,11855.77,11855.77,2025-10-20,Yes,0,18761.02,30616.78,0.0
MSME188,2025-10,1017044.47,968613.78,12845.72,12845.72,2025-11-20,Yes,0,35584.97,48430.69,0.0
MSME188,2025-11,910787.8,867416.95,18695.42,18695.42,2025-12-20,Yes,0,24675.43,43370.85,0.0
MSME188,2025-12,626355.04,596528.61,9403.19,9403.19,2026-01-20,Yes,0,20423.24,29826.43,0.0
MSME188,2026-01,571644.6,544423.43,7218.12,7218.12,2026-02-20,Yes,0,20003.06,27221.17,0.0
MSME188,2026-02,585509.9,557628.48,10862.95,10862.95,2026-03-20,Yes,0,17018.48,27881.42,0.0
MSME188,2026-03,548301.46,522191.87,7431.09,7431.09,2026-04-20,Yes,0,18678.5,26109.59,0.0
MSME188,2026-04,579663.33,552060.31,11894.87,11894.87,2026-05-20,Yes,0,15708.14,27603.02,0.0
MSME188,2026-05,625954.25,596146.9,10493.18,10493.18,2026-06-20,Yes,0,19314.16,29807.35,0.0
MSME188,2026-06,609275.24,580262.13,10973.13,10973.13,2026-07-20,Yes,0,18039.97,29013.11,0.0
MSME189,2025-07,653187.6,622083.43,8543.02,8543.02,2025-08-20,Yes,0,22561.15,31104.17,0.0
MSME189,2025-08,792574.18,754832.55,14379.35,14379.35,2025-09-20,Yes,0,23362.28,37741.63,0.0
MSME189,2025-09,749308.38,713627.03,9965.4,9965.4,2025-10-20,Yes,0,25715.95,35681.35,0.0
MSME189,2025-10,955353.23,909860.22,14804.38,14804.38,2025-11-20,Yes,0,30688.63,45493.01,0.0
MSME189,2025-11,1020863.85,972251.29,17989.52,17989.52,2025-12-20,Yes,0,30623.04,48612.56,0.0
MSME189,2025-12,802886.29,764653.61,9790.92,9790.92,2026-01-20,Yes,0,28441.76,38232.68,0.0
MSME189,2026-01,640106.92,609625.64,9007.67,9007.67,2026-02-20,Yes,0,21473.62,30481.28,0.0
MSME189,2026-02,958492.24,912849.75,13588.48,13588.48,2026-03-20,Yes,0,32054.01,45642.49,0.0
MSME189,2026-03,702932.73,669459.74,10530.45,10530.45,2026-04-20,Yes,0,22942.53,33472.99,0.0
MSME189,2026-04,705208.66,671627.3,12205.87,12205.87,2026-05-20,Yes,0,21375.49,33581.36,0.0
MSME189,2026-05,743149.1,707761.05,15547.39,15547.39,2026-06-20,Yes,0,19840.67,35388.05,0.0
MSME189,2026-06,675565.01,643395.25,9618.88,9618.88,2026-07-20,Yes,0,22550.88,32169.76,0.0
MSME190,2025-07,865768.31,773007.42,28972.83,28972.83,2025-08-20,Yes,0,63788.06,92760.89,0.0
MSME190,2025-08,858855.4,766835.18,31711.18,31711.18,2025-09-20,Yes,0,60309.04,92020.22,0.0
MSME190,2025-09,884943.83,790128.42,36025.41,36025.41,2025-10-20,Yes,0,58790.0,94815.41,0.0
MSME190,2025-10,879139.37,784945.87,39969.3,39969.3,2025-11-20,Yes,0,54224.2,94193.5,0.0
MSME190,2025-11,806541.53,720126.37,27726.86,27726.86,2025-12-20,Yes,0,58688.31,86415.16,0.0
MSME190,2025-12,873807.04,780184.86,29940.02,29940.02,2026-01-20,Yes,0,63682.16,93622.18,0.0
MSME190,2026-01,993116.49,886711.15,39349.14,39349.14,2026-02-20,Yes,0,67056.2,106405.34,0.0
MSME190,2026-02,1141851.56,1019510.32,46910.45,46910.45,2026-03-20,Yes,0,75430.79,122341.24,0.0
MSME190,2026-03,994330.38,887794.98,46369.42,46369.42,2026-04-20,Yes,0,60165.98,106535.4,0.0
MSME190,2026-04,968448.25,864685.94,42360.22,42360.22,2026-05-20,Yes,0,61402.09,103762.31,0.0
MSME190,2026-05,838796.88,748925.79,36843.97,36843.97,2026-06-20,Yes,0,53027.12,89871.09,0.0
MSME190,2026-06,732798.05,654283.97,35221.92,35221.92,2026-07-20,Yes,0,43292.16,78514.08,0.0
MSME191,2025-07,890602.49,848192.85,14658.51,14658.51,2025-08-20,Yes,0,27751.13,42409.64,0.0
MSME191,2025-08,954800.09,909333.42,12103.63,12103.63,2025-09-20,Yes,0,33363.04,45466.67,0.0
MSME191,2025-09,928092.52,883897.64,12996.35,12996.35,2025-10-30,No,10,31198.53,44194.88,0.0
MSME191,2025-10,935260.74,890724.51,16248.5,16248.5,2025-11-20,Yes,0,28287.73,44536.23,0.0
MSME191,2025-11,838385.14,798462.04,14397.87,14397.87,2025-12-20,Yes,0,25525.23,39923.1,0.0
MSME191,2025-12,897237.88,854512.27,18149.55,18149.55,2026-01-20,Yes,0,24576.07,42725.61,0.0
MSME191,2026-01,986144.67,939185.4,20387.14,20387.14,2026-02-20,Yes,0,26572.13,46959.27,0.0
MSME191,2026-02,845868.05,805588.62,15588.83,15588.83,2026-03-27,No,7,24690.6,40279.43,0.0
MSME191,2026-03,881263.91,839298.96,18459.78,18459.78,2026-04-23,No,3,23505.17,41964.95,0.0
MSME191,2026-04,965419.48,919447.12,19799.46,19799.46,2026-05-20,Yes,0,26172.89,45972.36,0.0
MSME191,2026-05,880781.5,838839.52,15470.53,15470.53,2026-06-20,Yes,0,26471.44,41941.98,0.0
MSME191,2026-06,974281.48,927887.12,14165.71,14165.71,2026-07-27,No,7,32228.64,46394.36,0.0
MSME192,2025-07,673611.6,641534.86,12689.12,12689.12,2025-08-20,Yes,0,19387.62,32076.74,0.0
MSME192,2025-08,787509.33,750008.89,15002.99,15002.99,2025-09-20,Yes,0,22497.45,37500.44,0.0
MSME192,2025-09,880913.9,838965.62,17217.13,17217.13,2025-10-20,Yes,0,24731.15,41948.28,0.0
MSME192,2025-10,1428531.49,1360506.18,27056.86,27056.86,2025-11-20,Yes,0,40968.45,68025.31,0.0
MSME192,2025-11,1231905.44,1173243.28,15251.75,15251.75,2025-12-20,Yes,0,43410.41,58662.16,0.0
MSME192,2025-12,883873.77,841784.54,18869.82,18869.82,2026-01-20,Yes,0,23219.4,42089.23,0.0
MSME192,2026-01,837326.03,797453.36,13965.06,13965.06,2026-02-20,Yes,0,25907.61,39872.67,0.0
MSME192,2026-02,749871.43,714163.27,10549.4,10549.4,2026-03-20,Yes,0,25158.76,35708.16,0.0
MSME192,2026-03,860671.77,819687.4,16866.22,16866.22,2026-04-20,Yes,0,24118.15,40984.37,0.0
MSME192,2026-04,855271.8,814544.57,13265.08,13265.08,2026-05-20,Yes,0,27462.15,40727.23,0.0
MSME192,2026-05,851804.1,811242.0,11908.52,11908.52,2026-06-20,Yes,0,28653.58,40562.1,0.0
MSME192,2026-06,865291.14,824086.8,14939.77,14939.77,2026-07-20,Yes,0,26264.57,41204.34,0.0
MSME193,2025-07,703446.08,596140.75,28669.27,28669.27,2025-08-20,Yes,0,78636.07,107305.33,0.0
MSME193,2025-08,841981.15,713543.35,48369.92,48369.92,2025-09-20,Yes,0,80067.88,128437.8,0.0
MSME193,2025-09,924098.08,783133.97,47866.06,47866.06,2025-10-20,Yes,0,93098.05,140964.11,0.0
MSME193,2025-10,885012.72,750010.78,59571.94,59571.94,2025-11-20,Yes,0,75430.0,135001.94,0.0
MSME193,2025-11,1308861.09,1109204.31,67415.56,67415.56,2025-12-20,Yes,0,132241.21,199656.78,0.0
MSME193,2025-12,1101748.32,933685.02,70903.91,70903.91,2026-01-20,Yes,0,97159.4,168063.3,0.0
MSME193,2026-01,1165023.1,987307.71,61811.28,61811.28,2026-02-20,Yes,0,115904.11,177715.39,0.0
MSME193,2026-02,1102590.06,934398.36,42229.66,42229.66,2026-03-20,Yes,0,125962.04,168191.7,0.0
MSME193,2026-03,956026.52,810191.97,65097.55,65097.55,2026-04-20,Yes,0,80737.01,145834.55,0.0
MSME193,2026-04,1294465.11,1097004.33,73912.73,73912.73,2026-05-20,Yes,0,123548.05,197460.78,0.0
MSME193,2026-05,1102882.41,934646.11,74560.19,74560.19,2026-06-20,Yes,0,93676.11,168236.3,0.0
MSME193,2026-06,977926.49,828751.26,62089.43,62089.43,2026-07-20,Yes,0,87085.8,149175.23,0.0
MSME194,2025-07,538588.32,480882.43,24498.92,24498.92,2025-08-20,Yes,0,33206.97,57705.89,0.0
MSME194,2025-08,517003.75,461610.49,17569.19,17569.19,2025-09-20,Yes,0,37824.07,55393.26,0.0
MSME194,2025-09,524123.27,467967.21,21731.85,21731.85,2025-10-20,Yes,0,34424.21,56156.06,0.0
MSME194,2025-10,555232.45,495743.26,21072.98,21072.98,2025-11-20,Yes,0,38416.21,59489.19,0.0
MSME194,2025-11,521574.43,465691.46,22697.97,22697.97,2025-12-20,Yes,0,33185.0,55882.97,0.0
MSME194,2025-12,545632.96,487172.29,25092.97,25092.97,2026-01-20,Yes,0,33367.7,58460.67,0.0
MSME194,2026-01,543725.03,485468.78,25237.32,25237.32,2026-02-20,Yes,0,33018.93,58256.25,0.0
MSME194,2026-02,527766.46,471220.05,15998.78,15998.78,2026-03-20,Yes,0,40547.63,56546.41,0.0
MSME194,2026-03,541681.74,483644.41,23935.72,23935.72,2026-04-20,Yes,0,34101.6,58037.33,0.0
MSME194,2026-04,552892.0,493653.57,18078.14,18078.14,2026-05-20,Yes,0,41160.29,59238.43,0.0
MSME194,2026-05,521599.52,465713.86,15635.97,15635.97,2026-06-20,Yes,0,40249.7,55885.66,0.0
MSME194,2026-06,543402.72,485181.0,19385.88,19385.88,2026-07-20,Yes,0,38835.84,58221.72,0.0
MSME195,2025-07,780551.78,661484.56,44733.53,44733.53,2025-08-20,Yes,0,74333.69,119067.22,0.0
MSME195,2025-08,794401.99,673222.03,50106.26,50106.26,2025-09-20,Yes,0,71073.7,121179.96,0.0
MSME195,2025-09,891142.99,755205.92,61135.19,61135.19,2025-10-20,Yes,0,74801.87,135937.07,0.0
MSME195,2025-10,895708.97,759075.4,42916.7,42916.7,2025-11-20,Yes,0,93716.87,136633.57,0.0
MSME195,2025-11,894136.1,757742.46,34340.81,34340.81,2025-12-20,Yes,0,102052.83,136393.64,0.0
MSME195,2025-12,836882.94,709222.83,44596.02,44596.02,2026-01-20,Yes,0,83064.09,127660.11,0.0
MSME195,2026-01,838917.64,710947.15,55897.27,55897.27,2026-02-20,Yes,0,72073.22,127970.49,0.0
MSME195,2026-02,760961.81,644882.89,45365.88,45365.88,2026-03-20,Yes,0,70713.04,116078.92,0.0
MSME195,2026-03,896995.05,760165.3,44469.46,44469.46,2026-04-20,Yes,0,92360.29,136829.75,0.0
MSME195,2026-04,876290.88,742619.39,34667.23,34667.23,2026-05-20,Yes,0,99004.26,133671.49,0.0
MSME195,2026-05,874846.79,741395.58,41769.23,41769.23,2026-06-20,Yes,0,91681.98,133451.21,0.0
MSME195,2026-06,696830.06,590533.95,34245.98,34245.98,2026-07-20,Yes,0,72050.13,106296.11,0.0
MSME196,2025-07,1356527.88,1211185.61,41546.71,41546.71,2025-08-20,Yes,0,103795.57,145342.27,0.0
MSME196,2025-08,1138479.3,1016499.38,47223.78,47223.78,2025-09-20,Yes,0,74756.14,121979.93,0.0
MSME196,2025-09,1480629.4,1321990.54,69441.42,69441.42,2025-10-20,Yes,0,89197.44,158638.86,0.0
MSME196,2025-10,1361884.24,1215968.07,45291.65,45291.65,2025-11-20,Yes,0,100624.52,145916.17,0.0
MSME196,2025-11,1475393.89,1317315.97,61337.21,61337.21,2025-12-20,Yes,0,96740.71,158077.92,0.0
MSME196,2025-12,1753933.99,1566012.49,58997.2,58997.2,2026-01-20,Yes,0,128924.3,187921.5,0.0
MSME196,2026-01,1556378.36,1389623.54,43366.49,43366.49,2026-02-20,Yes,0,123388.33,166754.82,0.0
MSME196,2026-02,1661572.95,1483547.28,69749.37,69749.37,2026-03-20,Yes,0,108276.31,178025.67,0.0
MSME196,2026-03,1502067.59,1341131.78,64001.08,64001.08,2026-04-20,Yes,0,96934.73,160935.81,0.0
MSME196,2026-04,1294225.29,1155558.29,54915.85,54915.85,2026-05-20,Yes,0,83751.14,138667.0,0.0
MSME196,2026-05,1060115.06,946531.3,39473.53,39473.53,2026-06-20,Yes,0,74110.23,113583.76,0.0
MSME196,2026-06,1343545.11,1199593.85,40368.58,40368.58,2026-07-20,Yes,0,103582.68,143951.26,0.0
MSME197,2025-07,457714.36,408673.54,14184.79,14184.79,2025-08-20,Yes,0,34856.04,49040.82,0.0
MSME197,2025-08,458943.92,409771.36,21682.22,21682.22,2025-09-20,Yes,0,27490.34,49172.56,0.0
MSME197,2025-09,487266.43,435059.31,18790.62,18790.62,2025-10-20,Yes,0,33416.49,52207.12,0.0
MSME197,2025-10,468597.27,418390.42,13145.1,13145.1,2025-11-20,Yes,0,37061.75,50206.85,0.0
MSME197,2025-11,459085.06,409897.37,17232.18,17232.18,2025-12-20,Yes,0,31955.51,49187.69,0.0
MSME197,2025-12,467566.31,417469.92,15732.22,15732.22,2026-01-20,Yes,0,34364.17,50096.39,0.0
MSME197,2026-01,487353.97,435137.47,20240.74,20240.74,2026-02-20,Yes,0,31975.75,52216.5,0.0
MSME197,2026-02,476221.85,425198.08,14383.65,14383.65,2026-03-20,Yes,0,36640.12,51023.77,0.0
MSME197,2026-03,444441.86,396823.09,12930.1,12930.1,2026-04-20,Yes,0,34688.67,47618.77,0.0
MSME197,2026-04,475448.57,424507.65,13575.18,13575.18,2026-05-20,Yes,0,37365.74,50940.92,0.0
MSME197,2026-05,474418.85,423588.26,21683.03,21683.03,2026-06-20,Yes,0,29147.56,50830.59,0.0
MSME197,2026-06,485605.03,433575.92,20073.19,20073.19,2026-07-20,Yes,0,31955.92,52029.11,0.0
MSME198,2025-07,1134242.96,1080231.39,17075.73,17075.73,2025-08-20,Yes,0,36935.84,54011.57,0.0
MSME198,2025-08,1145705.76,1091148.34,20166.82,20166.82,2025-09-20,Yes,0,34390.59,54557.42,0.0
MSME198,2025-09,1068624.98,1017738.08,12950.99,12950.99,2025-10-20,Yes,0,37935.92,50886.9,0.0
MSME198,2025-10,1043670.86,993972.25,15450.96,15450.96,2025-11-20,Yes,0,34247.65,49698.61,0.0
MSME198,2025-11,1028525.67,979548.26,14711.26,14711.26,2025-12-20,Yes,0,34266.15,48977.41,0.0
MSME198,2025-12,1080865.88,1029396.08,13248.72,13248.72,2026-01-20,Yes,0,38221.08,51469.8,0.0
MSME198,2026-01,790792.83,753136.03,10071.15,10071.15,2026-02-20,Yes,0,27585.65,37656.8,0.0
MSME198,2026-02,901313.89,858394.18,17217.8,17217.8,2026-03-20,Yes,0,25701.91,42919.71,0.0
MSME198,2026-03,900105.07,857242.92,15475.72,15475.72,2026-04-20,Yes,0,27386.42,42862.15,0.0
MSME198,2026-04,1049036.14,999082.04,16918.59,16918.59,2026-05-20,Yes,0,33035.51,49954.1,0.0
MSME198,2026-05,1420433.96,1352794.25,17193.8,17193.8,2026-06-20,Yes,0,50445.91,67639.71,0.0
MSME198,2026-06,1160604.88,1105337.98,19564.95,19564.95,2026-07-20,Yes,0,35701.95,55266.9,0.0
MSME199,2025-07,375244.46,357375.68,7123.75,7123.75,2025-08-20,Yes,0,10745.04,17868.78,0.0
MSME199,2025-08,423700.5,403524.29,8567.06,8567.06,2025-09-20,Yes,0,11609.15,20176.21,0.0
MSME199,2025-09,466221.49,444020.47,8831.3,8831.3,2025-10-20,Yes,0,13369.73,22201.02,0.0
MSME199,2025-10,722838.54,688417.66,14117.78,14117.78,2025-11-20,Yes,0,20303.1,34420.88,0.0
MSME199,2025-11,836503.88,796670.36,10031.95,10031.95,2025-12-20,Yes,0,29801.57,39833.52,0.0
MSME199,2025-12,503158.15,479198.24,9968.2,9968.2,2026-01-20,Yes,0,13991.71,23959.91,0.0
MSME199,2026-01,447941.2,426610.67,6465.07,6465.07,2026-02-20,Yes,0,14865.46,21330.53,0.0
MSME199,2026-02,471201.78,448763.6,6914.77,6914.77,2026-03-20,Yes,0,15523.41,22438.18,0.0
MSME199,2026-03,475993.24,453326.9,6271.32,6271.32,2026-04-20,Yes,0,16395.03,22666.34,0.0
MSME199,2026-04,506890.7,482753.05,9811.31,9811.31,2026-05-20,Yes,0,14326.34,24137.65,0.0
