Date,Description,Credit,Debit,Running_Balance
2024-07-31,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,98928.0,9454811.0
2024-07-31,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,103595.0,9351216.0
2024-08-01,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,61984.0,9289232.0
2024-08-01,CHQ-OUT-COCA COLA BEVERAGES,0.0,3260.0,9285972.0
2024-08-02,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,91436.0,9194536.0
2024-08-02,RTGS-INW-Regional Sub-Stockist,132106.0,0.0,9326642.0
2024-08-02,UPI-OUT-Local Transport Charges,0.0,6994.0,9319648.0
2024-08-03,NEFT-INW-Supermarket Distributor Payout,28996.0,0.0,9348644.0
2024-08-03,CHQ-OUT-COCA COLA BEVERAGES,0.0,10907.0,9337737.0
2024-08-03,IMPS-INW-Merchant Settlement,43179.0,0.0,9380916.0
2024-08-03,NEFT-INW-Supermarket Distributor Payout,29657.0,0.0,9410573.0
2024-08-04,UPI-GPay-Merchant-Daily-Payout,27784.0,0.0,9438357.0
2024-08-04,Cash Deposit-Bulk-Guwahati Main Branch,123065.0,0.0,9561422.0
2024-08-04,CHQ-OUT-COCA COLA BEVERAGES,0.0,3610.0,9557812.0
2024-08-04,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,104188.0,9453624.0
2024-08-05,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,93382.0,9360242.0
2024-08-05,RTGS-INW-Regional Sub-Stockist,101418.0,0.0,9461660.0
2024-08-05,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,96636.0,9365024.0
2024-08-05,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,112543.0,9252481.0
2024-08-06,UPI-BharatPe-Bulk-Settlement,18763.0,0.0,9271244.0
2024-08-06,IMPS-INW-Merchant Settlement,31635.0,0.0,9302879.0
2024-08-06,IMPS-INW-Merchant Settlement,44412.0,0.0,9347291.0
2024-08-07,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,97017.0,9250274.0
2024-08-07,Cash Deposit-Bulk-Guwahati Main Branch,60755.0,0.0,9311029.0
2024-08-07,UPI-OUT-Local Transport Charges,0.0,8695.0,9302334.0
2024-08-08,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,9242334.0
2024-08-08,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,107207.0,9135127.0
2024-08-08,UPI-GPay-Merchant-Daily-Payout,28916.0,0.0,9164043.0
2024-08-09,IMPS-INW-Merchant Settlement,33439.0,0.0,9197482.0
2024-08-09,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,9137482.0
2024-08-10,NEFT-INW-Supermarket Distributor Payout,29214.0,0.0,9166696.0
2024-08-10,NEFT-INW-Supermarket Distributor Payout,11750.0,0.0,9178446.0
2024-08-11,UPI-BharatPe-Bulk-Settlement,18926.0,0.0,9197372.0
2024-08-11,UPI-OUT-Local Transport Charges,0.0,13409.0,9183963.0
2024-08-12,CHQ-OUT-COCA COLA BEVERAGES,0.0,6326.0,9177637.0
2024-08-12,Cash Withdraw-ATM-Self,0.0,9514.0,9168123.0
2024-08-13,NEFT-INW-Supermarket Distributor Payout,44348.0,0.0,9212471.0
2024-08-13,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,59505.0,9152966.0
2024-08-14,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,40413.0,9112553.0
2024-08-14,RTGS-INW-Regional Sub-Stockist,111523.0,0.0,9224076.0
2024-08-14,RTGS-INW-Regional Sub-Stockist,60851.0,0.0,9284927.0
2024-08-15,CHQ-OUT-COCA COLA BEVERAGES,0.0,6416.0,9278511.0
2024-08-15,RTGS-INW-Regional Sub-Stockist,133143.0,0.0,9411654.0
2024-08-15,NEFT-INW-Supermarket Distributor Payout,30292.0,0.0,9441946.0
2024-08-16,UPI-PhonePe-Corporate-Settlement,39011.0,0.0,9480957.0
2024-08-16,UPI-BharatPe-Bulk-Settlement,32580.0,0.0,9513537.0
2024-08-16,Cash Withdraw-ATM-Self,0.0,9593.0,9503944.0
2024-08-16,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,4472.0,9499472.0
2024-08-17,NEFT-INW-Supermarket Distributor Payout,40975.0,0.0,9540447.0
2024-08-17,NEFT-INW-Supermarket Distributor Payout,21192.0,0.0,9561639.0
2024-08-18,UPI-GPay-Merchant-Daily-Payout,39412.0,0.0,9601051.0
2024-08-18,UPI-BharatPe-Bulk-Settlement,24309.0,0.0,9625360.0
2024-08-18,UPI-OUT-Local Transport Charges,0.0,5720.0,9619640.0
2024-08-19,UPI-GPay-Merchant-Daily-Payout,38538.0,0.0,9658178.0
2024-08-19,IMPS-INW-Merchant Settlement,44040.0,0.0,9702218.0
2024-08-19,UPI-OUT-Local Transport Charges,0.0,5617.0,9696601.0
2024-08-19,IMPS-INW-Merchant Settlement,41201.0,0.0,9737802.0
2024-08-20,UPI-PhonePe-Corporate-Settlement,42883.0,0.0,9780685.0
2024-08-20,Cash Withdraw-ATM-Self,0.0,7211.0,9773474.0
2024-08-20,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,68699.0,9704775.0
2024-08-20,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,74932.0,9629843.0
2024-08-21,IMPS-INW-Merchant Settlement,32514.0,0.0,9662357.0
2024-08-21,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,64452.0,9597905.0
2024-08-21,RTGS-INW-Regional Sub-Stockist,147276.0,0.0,9745181.0
2024-08-21,UPI-GPay-Merchant-Daily-Payout,13674.0,0.0,9758855.0
2024-08-22,UPI-PhonePe-Corporate-Settlement,22950.0,0.0,9781805.0
2024-08-22,NEFT-INW-Supermarket Distributor Payout,38880.0,0.0,9820685.0
2024-08-22,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,51862.0,9768823.0
2024-08-22,UPI-GPay-Merchant-Daily-Payout,21996.0,0.0,9790819.0
2024-08-23,Cash Deposit-Bulk-Guwahati Main Branch,143032.0,0.0,9933851.0
2024-08-23,RTGS-INW-Regional Sub-Stockist,108076.0,0.0,10041927.0
2024-08-23,UPI-PhonePe-Corporate-Settlement,39212.0,0.0,10081139.0
2024-08-24,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,96340.0,9984799.0
2024-08-24,NEFT-INW-Supermarket Distributor Payout,25418.0,0.0,10010217.0
2024-08-24,UPI-OUT-Local Transport Charges,0.0,13865.0,9996352.0
2024-08-24,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11277.0,9985075.0
2024-08-25,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,112511.0,9872564.0
2024-08-25,UPI-PhonePe-Corporate-Settlement,22692.0,0.0,9895256.0
2024-08-26,Cash Deposit-Bulk-Guwahati Main Branch,116599.0,0.0,10011855.0
2024-08-26,RTGS-INW-Regional Sub-Stockist,133430.0,0.0,10145285.0
2024-08-26,UPI-OUT-Local Transport Charges,0.0,11286.0,10133999.0
2024-08-26,IMPS-INW-Merchant Settlement,19062.0,0.0,10153061.0
2024-08-27,UPI-GPay-Merchant-Daily-Payout,26150.0,0.0,10179211.0
2024-08-27,NEFT-INW-Supermarket Distributor Payout,26540.0,0.0,10205751.0
2024-08-27,Cash Withdraw-ATM-Self,0.0,13058.0,10192693.0
2024-08-27,NEFT-INW-Supermarket Distributor Payout,11725.0,0.0,10204418.0
2024-08-28,IMPS-INW-Merchant Settlement,18006.0,0.0,10222424.0
2024-08-28,NEFT-INW-Supermarket Distributor Payout,12236.0,0.0,10234660.0
2024-08-28,UPI-GPay-Merchant-Daily-Payout,24693.0,0.0,10259353.0
2024-08-28,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,10224353.0
2024-08-29,UPI-OUT-Local Transport Charges,0.0,8649.0,10215704.0
2024-08-29,CHQ-OUT-COCA COLA BEVERAGES,0.0,5243.0,10210461.0
2024-08-30,RTGS-INW-Regional Sub-Stockist,130588.0,0.0,10341049.0
2024-08-30,IMPS-INW-Merchant Settlement,15569.0,0.0,10356618.0
2024-08-31,Cash Withdraw-ATM-Self,0.0,3410.0,10353208.0
2024-08-31,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,10318208.0
2024-09-01,UPI-GPay-Merchant-Daily-Payout,33168.0,0.0,10351376.0
2024-09-01,NEFT-INW-Supermarket Distributor Payout,36204.0,0.0,10387580.0
2024-09-02,IMPS-INW-Merchant Settlement,33672.0,0.0,10421252.0
2024-09-02,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,99894.0,10321358.0
2024-09-02,IMPS-INW-Merchant Settlement,44354.0,0.0,10365712.0
2024-09-02,UPI-OUT-Local Transport Charges,0.0,4653.0,10361059.0
2024-09-03,UPI-PhonePe-Corporate-Settlement,10907.0,0.0,10371966.0
2024-09-03,UPI-PhonePe-Corporate-Settlement,12500.0,0.0,10384466.0
2024-09-03,UPI-OUT-Local Transport Charges,0.0,3315.0,10381151.0
2024-09-04,NEFT-INW-Supermarket Distributor Payout,26939.0,0.0,10408090.0
2024-09-04,RTGS-INW-Regional Sub-Stockist,56796.0,0.0,10464886.0
2024-09-05,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,47819.0,10417067.0
2024-09-05,NEFT-INW-Supermarket Distributor Payout,20648.0,0.0,10437715.0
2024-09-05,Cash Withdraw-ATM-Self,0.0,11793.0,10425922.0
2024-09-05,UPI-BharatPe-Bulk-Settlement,34112.0,0.0,10460034.0
2024-09-06,NEFT-INW-Supermarket Distributor Payout,26324.0,0.0,10486358.0
2024-09-06,Cash Deposit-Bulk-Guwahati Main Branch,111801.0,0.0,10598159.0
2024-09-06,NEFT-INW-Supermarket Distributor Payout,14706.0,0.0,10612865.0
2024-09-06,UPI-OUT-Local Transport Charges,0.0,3057.0,10609808.0
2024-09-07,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7268.0,10602540.0
2024-09-07,UPI-OUT-Local Transport Charges,0.0,14569.0,10587971.0
2024-09-07,CHQ-OUT-COCA COLA BEVERAGES,0.0,4747.0,10583224.0
2024-09-07,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,68183.0,10515041.0
2024-09-08,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,106455.0,10408586.0
2024-09-08,CHQ-OUT-COCA COLA BEVERAGES,0.0,9275.0,10399311.0
2024-09-08,CHQ-OUT-COCA COLA BEVERAGES,0.0,4404.0,10394907.0
2024-09-08,IMPS-INW-Merchant Settlement,12827.0,0.0,10407734.0
2024-09-09,NEFT-INW-Supermarket Distributor Payout,26403.0,0.0,10434137.0
2024-09-09,UPI-OUT-Local Transport Charges,0.0,3120.0,10431017.0
2024-09-09,UPI-PhonePe-Corporate-Settlement,24744.0,0.0,10455761.0
2024-09-09,UPI-GPay-Merchant-Daily-Payout,37453.0,0.0,10493214.0
2024-09-10,IMPS-INW-Merchant Settlement,39307.0,0.0,10532521.0
2024-09-10,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,66471.0,10466050.0
2024-09-11,UPI-PhonePe-Corporate-Settlement,40213.0,0.0,10506263.0
2024-09-11,UPI-GPay-Merchant-Daily-Payout,25048.0,0.0,10531311.0
2024-09-11,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,52070.0,10479241.0
2024-09-11,IMPS-INW-Merchant Settlement,38251.0,0.0,10517492.0
2024-09-12,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,86175.0,10431317.0
2024-09-12,CHQ-OUT-COCA COLA BEVERAGES,0.0,7348.0,10423969.0
2024-09-13,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,43222.0,10380747.0
2024-09-13,UPI-PhonePe-Corporate-Settlement,43573.0,0.0,10424320.0
2024-09-14,IMPS-INW-Merchant Settlement,23770.0,0.0,10448090.0
2024-09-14,NEFT-INW-Supermarket Distributor Payout,39228.0,0.0,10487318.0
2024-09-14,RTGS-INW-Regional Sub-Stockist,96159.0,0.0,10583477.0
2024-09-15,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,83596.0,10499881.0
2024-09-15,RTGS-INW-Regional Sub-Stockist,52461.0,0.0,10552342.0
2024-09-15,Cash Deposit-Bulk-Guwahati Main Branch,60807.0,0.0,10613149.0
2024-09-16,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,115001.0,10498148.0
2024-09-16,UPI-GPay-Merchant-Daily-Payout,40712.0,0.0,10538860.0
2024-09-16,UPI-GPay-Merchant-Daily-Payout,41628.0,0.0,10580488.0
2024-09-16,RTGS-INW-Regional Sub-Stockist,60974.0,0.0,10641462.0
2024-09-17,NEFT-INW-Supermarket Distributor Payout,38149.0,0.0,10679611.0
2024-09-17,UPI-GPay-Merchant-Daily-Payout,44252.0,0.0,10723863.0
2024-09-17,UPI-GPay-Merchant-Daily-Payout,16733.0,0.0,10740596.0
2024-09-18,NEFT-INW-Supermarket Distributor Payout,23939.0,0.0,10764535.0
2024-09-18,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,10729535.0
2024-09-18,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,60481.0,10669054.0
2024-09-18,UPI-PhonePe-Corporate-Settlement,10327.0,0.0,10679381.0
2024-09-19,UPI-PhonePe-Corporate-Settlement,20781.0,0.0,10700162.0
2024-09-19,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,10665162.0
2024-09-19,NEFT-INW-Supermarket Distributor Payout,38672.0,0.0,10703834.0
2024-09-20,NEFT-INW-Supermarket Distributor Payout,39571.0,0.0,10743405.0
2024-09-20,CHQ-OUT-COCA COLA BEVERAGES,0.0,3447.0,10739958.0
2024-09-20,RTGS-INW-Regional Sub-Stockist,116387.0,0.0,10856345.0
2024-09-21,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,74908.0,10781437.0
2024-09-21,NEFT-INW-Supermarket Distributor Payout,35756.0,0.0,10817193.0
2024-09-21,UPI-OUT-Local Transport Charges,0.0,10713.0,10806480.0
2024-09-21,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8086.0,10798394.0
2024-09-22,UPI-PhonePe-Corporate-Settlement,25144.0,0.0,10823538.0
2024-09-22,Cash Deposit-Bulk-Guwahati Main Branch,120518.0,0.0,10944056.0
2024-09-22,NEFT-INW-Supermarket Distributor Payout,39677.0,0.0,10983733.0
2024-09-23,UPI-OUT-Local Transport Charges,0.0,7641.0,10976092.0
2024-09-23,CHQ-OUT-COCA COLA BEVERAGES,0.0,10125.0,10965967.0
2024-09-23,Cash Withdraw-ATM-Self,0.0,13132.0,10952835.0
2024-09-24,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,116907.0,10835928.0
2024-09-24,Cash Deposit-Bulk-Guwahati Main Branch,89638.0,0.0,10925566.0
2024-09-24,UPI-OUT-Local Transport Charges,0.0,12102.0,10913464.0
2024-09-24,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,87520.0,10825944.0
2024-09-25,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,61578.0,10764366.0
2024-09-25,UPI-PhonePe-Corporate-Settlement,36777.0,0.0,10801143.0
2024-09-26,Cash Deposit-Bulk-Guwahati Main Branch,69635.0,0.0,10870778.0
2024-09-26,IMPS-INW-Merchant Settlement,12384.0,0.0,10883162.0
2024-09-26,NEFT-INW-Supermarket Distributor Payout,44392.0,0.0,10927554.0
2024-09-26,IMPS-INW-Merchant Settlement,28120.0,0.0,10955674.0
2024-09-27,NEFT-INW-Supermarket Distributor Payout,23628.0,0.0,10979302.0
2024-09-27,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,107005.0,10872297.0
2024-09-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,9851.0,10862446.0
2024-09-28,Cash Deposit-Bulk-Guwahati Main Branch,94619.0,0.0,10957065.0
2024-09-28,NEFT-INW-Supermarket Distributor Payout,36813.0,0.0,10993878.0
2024-09-28,UPI-GPay-Merchant-Daily-Payout,17539.0,0.0,11011417.0
2024-09-29,IMPS-INW-Merchant Settlement,23893.0,0.0,11035310.0
2024-09-29,UPI-BharatPe-Bulk-Settlement,40500.0,0.0,11075810.0
2024-09-29,UPI-BharatPe-Bulk-Settlement,33432.0,0.0,11109242.0
2024-09-30,UPI-PhonePe-Corporate-Settlement,15095.0,0.0,11124337.0
2024-09-30,Cash Deposit-Bulk-Guwahati Main Branch,106093.0,0.0,11230430.0
2024-09-30,UPI-PhonePe-Corporate-Settlement,43868.0,0.0,11274298.0
2024-10-01,Cash Deposit-Bulk-Guwahati Main Branch,99222.0,0.0,11373520.0
2024-10-01,Cash Withdraw-ATM-Self,0.0,3379.0,11370141.0
2024-10-01,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,5710.0,11364431.0
2024-10-01,UPI-GPay-Merchant-Daily-Payout,40069.0,0.0,11404500.0
2024-10-02,UPI-PhonePe-Corporate-Settlement,42676.0,0.0,11447176.0
2024-10-02,UPI-BharatPe-Bulk-Settlement,36521.0,0.0,11483697.0
2024-10-02,RTGS-INW-Regional Sub-Stockist,93042.0,0.0,11576739.0
2024-10-03,IMPS-INW-Merchant Settlement,10024.0,0.0,11586763.0
2024-10-03,UPI-PhonePe-Corporate-Settlement,17635.0,0.0,11604398.0
2024-10-03,RTGS-INW-Regional Sub-Stockist,59636.0,0.0,11664034.0
2024-10-04,UPI-BharatPe-Bulk-Settlement,42115.0,0.0,11706149.0
2024-10-04,NEFT-INW-Supermarket Distributor Payout,26182.0,0.0,11732331.0
2024-10-05,UPI-GPay-Merchant-Daily-Payout,21143.0,0.0,11753474.0
2024-10-05,CHQ-OUT-COCA COLA BEVERAGES,0.0,7733.0,11745741.0
2024-10-05,UPI-PhonePe-Corporate-Settlement,29514.0,0.0,11775255.0
2024-10-06,UPI-PhonePe-Corporate-Settlement,16896.0,0.0,11792151.0
2024-10-06,UPI-BharatPe-Bulk-Settlement,29583.0,0.0,11821734.0
2024-10-06,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11357.0,11810377.0
2024-10-07,UPI-GPay-Merchant-Daily-Payout,19042.0,0.0,11829419.0
2024-10-07,UPI-GPay-Merchant-Daily-Payout,40225.0,0.0,11869644.0
2024-10-08,UPI-OUT-Local Transport Charges,0.0,14477.0,11855167.0
2024-10-08,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,87501.0,11767666.0
2024-10-09,Cash Withdraw-ATM-Self,0.0,5989.0,11761677.0
2024-10-09,UPI-GPay-Merchant-Daily-Payout,14221.0,0.0,11775898.0
2024-10-10,Cash Withdraw-ATM-Self,0.0,8503.0,11767395.0
2024-10-10,Cash Deposit-Bulk-Guwahati Main Branch,124663.0,0.0,11892058.0
2024-10-11,UPI-PhonePe-Corporate-Settlement,38052.0,0.0,11930110.0
2024-10-11,NEFT-INW-Supermarket Distributor Payout,19468.0,0.0,11949578.0
2024-10-11,Cash Deposit-Bulk-Guwahati Main Branch,90824.0,0.0,12040402.0
2024-10-12,CHQ-OUT-COCA COLA BEVERAGES,0.0,3156.0,12037246.0
2024-10-12,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,68461.0,11968785.0
2024-10-12,UPI-OUT-Local Transport Charges,0.0,8307.0,11960478.0
2024-10-12,RTGS-INW-Regional Sub-Stockist,62215.0,0.0,12022693.0
2024-10-13,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,116627.0,11906066.0
2024-10-13,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,11846066.0
2024-10-13,RTGS-INW-Regional Sub-Stockist,66803.0,0.0,11912869.0
2024-10-14,NEFT-INW-Supermarket Distributor Payout,27926.0,0.0,11940795.0
2024-10-14,NEFT-INW-Supermarket Distributor Payout,18560.0,0.0,11959355.0
2024-10-14,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,108169.0,11851186.0
2024-10-14,UPI-PhonePe-Corporate-Settlement,23214.0,0.0,11874400.0
2024-10-15,RTGS-INW-Regional Sub-Stockist,96751.0,0.0,11971151.0
2024-10-15,NEFT-INW-Supermarket Distributor Payout,36789.0,0.0,12007940.0
2024-10-15,Cash Deposit-Bulk-Guwahati Main Branch,112950.0,0.0,12120890.0
2024-10-15,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,50689.0,12070201.0
2024-10-16,UPI-BharatPe-Bulk-Settlement,32491.0,0.0,12102692.0
2024-10-16,UPI-BharatPe-Bulk-Settlement,39407.0,0.0,12142099.0
2024-10-16,IMPS-INW-Merchant Settlement,19701.0,0.0,12161800.0
2024-10-17,NEFT-INW-Supermarket Distributor Payout,12051.0,0.0,12173851.0
2024-10-17,IMPS-INW-Merchant Settlement,38401.0,0.0,12212252.0
2024-10-17,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,80791.0,12131461.0
2024-10-17,NEFT-INW-Supermarket Distributor Payout,28436.0,0.0,12159897.0
2024-10-18,Cash Deposit-Bulk-Guwahati Main Branch,51798.0,0.0,12211695.0
2024-10-18,RTGS-INW-Regional Sub-Stockist,146193.0,0.0,12357888.0
2024-10-18,NEFT-INW-Supermarket Distributor Payout,16938.0,0.0,12374826.0
2024-10-18,UPI-PhonePe-Corporate-Settlement,21789.0,0.0,12396615.0
2024-10-19,RTGS-INW-Regional Sub-Stockist,66706.0,0.0,12463321.0
2024-10-19,RTGS-INW-Regional Sub-Stockist,110495.0,0.0,12573816.0
2024-10-19,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,107476.0,12466340.0
2024-10-20,NEFT-INW-Supermarket Distributor Payout,14110.0,0.0,12480450.0
2024-10-20,UPI-GPay-Merchant-Daily-Payout,41067.0,0.0,12521517.0
2024-10-20,RTGS-INW-Regional Sub-Stockist,93060.0,0.0,12614577.0
2024-10-21,UPI-GPay-Merchant-Daily-Payout,37767.0,0.0,12652344.0
2024-10-21,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,66756.0,12585588.0
2024-10-21,CHQ-OUT-COCA COLA BEVERAGES,0.0,8821.0,12576767.0
2024-10-21,UPI-GPay-Merchant-Daily-Payout,22043.0,0.0,12598810.0
2024-10-22,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,43350.0,12555460.0
2024-10-22,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7326.0,12548134.0
2024-10-22,Cash Withdraw-ATM-Self,0.0,14051.0,12534083.0
2024-10-22,UPI-GPay-Merchant-Daily-Payout,30613.0,0.0,12564696.0
2024-10-23,NEFT-INW-Supermarket Distributor Payout,26064.0,0.0,12590760.0
2024-10-23,UPI-BharatPe-Bulk-Settlement,40295.0,0.0,12631055.0
2024-10-24,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,93944.0,12537111.0
2024-10-24,NEFT-INW-Supermarket Distributor Payout,29057.0,0.0,12566168.0
2024-10-24,UPI-PhonePe-Corporate-Settlement,10882.0,0.0,12577050.0
2024-10-25,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,12517050.0
2024-10-25,UPI-GPay-Merchant-Daily-Payout,15600.0,0.0,12532650.0
2024-10-26,CHQ-OUT-COCA COLA BEVERAGES,0.0,4736.0,12527914.0
2024-10-26,UPI-BharatPe-Bulk-Settlement,19121.0,0.0,12547035.0
2024-10-27,RTGS-INW-Regional Sub-Stockist,64490.0,0.0,12611525.0
2024-10-27,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,59524.0,12552001.0
2024-10-27,UPI-OUT-Local Transport Charges,0.0,9440.0,12542561.0
2024-10-27,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,113281.0,12429280.0
2024-10-28,Cash Deposit-Bulk-Guwahati Main Branch,92434.0,0.0,12521714.0
2024-10-28,NEFT-INW-Supermarket Distributor Payout,20652.0,0.0,12542366.0
2024-10-28,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,13714.0,12528652.0
2024-10-29,UPI-BharatPe-Bulk-Settlement,14843.0,0.0,12543495.0
2024-10-29,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,12508495.0
2024-10-29,IMPS-INW-Merchant Settlement,32198.0,0.0,12540693.0
2024-10-30,Cash Withdraw-ATM-Self,0.0,12408.0,12528285.0
2024-10-30,UPI-BharatPe-Bulk-Settlement,15567.0,0.0,12543852.0
2024-10-30,RTGS-INW-Regional Sub-Stockist,144268.0,0.0,12688120.0
2024-10-30,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,4943.0,12683177.0
2024-10-31,UPI-BharatPe-Bulk-Settlement,21205.0,0.0,12704382.0
2024-10-31,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,12669382.0
2024-10-31,IMPS-INW-Merchant Settlement,23761.0,0.0,12693143.0
2024-11-01,UPI-PhonePe-Corporate-Settlement,17981.0,0.0,12711124.0
2024-11-01,UPI-GPay-Merchant-Daily-Payout,42762.0,0.0,12753886.0
2024-11-02,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,12693886.0
2024-11-02,NEFT-INW-Supermarket Distributor Payout,18105.0,0.0,12711991.0
2024-11-03,UPI-BharatPe-Bulk-Settlement,27217.0,0.0,12739208.0
2024-11-03,UPI-PhonePe-Corporate-Settlement,31190.0,0.0,12770398.0
2024-11-03,UPI-PhonePe-Corporate-Settlement,18117.0,0.0,12788515.0
2024-11-03,UPI-BharatPe-Bulk-Settlement,30928.0,0.0,12819443.0
2024-11-04,UPI-PhonePe-Corporate-Settlement,44657.0,0.0,12864100.0
2024-11-04,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,88295.0,12775805.0
2024-11-04,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,13198.0,12762607.0
2024-11-05,UPI-PhonePe-Corporate-Settlement,30386.0,0.0,12792993.0
2024-11-05,Cash Deposit-Bulk-Guwahati Main Branch,88539.0,0.0,12881532.0
2024-11-06,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,6005.0,12875527.0
2024-11-06,UPI-PhonePe-Corporate-Settlement,35890.0,0.0,12911417.0
2024-11-07,RTGS-INW-Regional Sub-Stockist,82769.0,0.0,12994186.0
2024-11-07,UPI-PhonePe-Corporate-Settlement,25309.0,0.0,13019495.0
2024-11-07,RTGS-INW-Regional Sub-Stockist,107888.0,0.0,13127383.0
2024-11-08,IMPS-INW-Merchant Settlement,18606.0,0.0,13145989.0
2024-11-08,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,67970.0,13078019.0
2024-11-09,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,41893.0,13036126.0
2024-11-09,UPI-BharatPe-Bulk-Settlement,28047.0,0.0,13064173.0
2024-11-09,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,13029173.0
2024-11-10,UPI-PhonePe-Corporate-Settlement,26060.0,0.0,13055233.0
2024-11-10,UPI-PhonePe-Corporate-Settlement,16536.0,0.0,13071769.0
2024-11-11,UPI-PhonePe-Corporate-Settlement,24105.0,0.0,13095874.0
2024-11-11,RTGS-INW-Regional Sub-Stockist,70241.0,0.0,13166115.0
2024-11-12,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,55183.0,13110932.0
2024-11-12,UPI-OUT-Local Transport Charges,0.0,14080.0,13096852.0
2024-11-12,Cash Deposit-Bulk-Guwahati Main Branch,96158.0,0.0,13193010.0
2024-11-12,Cash Deposit-Bulk-Guwahati Main Branch,110046.0,0.0,13303056.0
2024-11-13,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,81051.0,13222005.0
2024-11-13,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,84895.0,13137110.0
2024-11-14,UPI-GPay-Merchant-Daily-Payout,27307.0,0.0,13164417.0
2024-11-14,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,13104417.0
